conversational,qwen14b,"Qwen3-14B (open, local, BF16)",loose,18000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,2,3,,,64,4.5,-0.400000,rank-biserial,"SINGLE+G lower weighted tardiness on the 5 differing item(s) (3 lower for SINGLE+G, 2 lower for MULTI-G)",0.0000,-0.1552,-0.6690,0.5,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,qwen14b,"Qwen3-14B (open, local, BF16)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,qwen14b,"Qwen3-14B (open, local, BF16)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,qwen14b,"Qwen3-14B (open, local, BF16)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,1,4,16,6,,1.0,-0.111111,risk difference (a minus b),MULTI-UG more often passed through,,,,0.375,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,qwen14b,"Qwen3-14B (open, local, BF16)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,4,,,65,0.0,-1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 4 differing item(s) (4 lower for MULTI-G, 0 lower for MULTI-UG)",0.0000,-439.4076,-38.9822,0.125,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,2,0,0,25,,0.0,0.074074,risk difference (a minus b),SINGLE+G more often blocked correct,,,,0.5,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,7,0,0,20,,0.0,0.259259,risk difference (a minus b),SINGLE+G more often passed through,,,,0.015625,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,0.15625,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,5,1,,,63,2.0,0.809524,rank-biserial,"MULTI-G lower weighted tardiness on the 6 differing item(s) (1 lower for SINGLE+G, 5 lower for MULTI-G)",0.0000,0.4146,0.0504,0.09375,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",tight,3500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,0,,,69,,,rank-biserial,identical weighted tardiness on every item,0.0000,,0.0000,1,no non-zero differences,conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,0,2,1,24,,0.0,-0.074074,risk difference (a minus b),MULTI-G more often blocked correct,,,,0.5,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,1,0,17,9,,0.0,0.037037,risk difference (a minus b),SINGLE+G more often passed through,,,,1,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,0,1,,,68,0.0,-1.000000,rank-biserial,"SINGLE+G lower weighted tardiness on the 1 differing item(s) (1 lower for SINGLE+G, 0 lower for MULTI-G)",0.0000,-177.5000,-2.5725,1,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,3,0,0,24,,0.0,0.111111,risk difference (a minus b),MULTI-G more often blocked correct,,,,0.25,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,1,4,16,6,,1.0,-0.111111,risk difference (a minus b),MULTI-UG more often passed through,,,,0.375,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,qwen27b,"Qwen3.6-27B-FP8 (open, local, quantized)",loose,14000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,5,,,64,0.0,-1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 5 differing item(s) (5 lower for MULTI-G, 0 lower for MULTI-UG)",0.0000,-510.8128,-41.6059,0.0625,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,0.625,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,2,0,0,25,,0.0,0.074074,risk difference (a minus b),SINGLE+G more often blocked false,,,,0.5,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,7,1,0,19,,1.0,0.222222,risk difference (a minus b),SINGLE+G more often blocked correct,,,,0.0703125,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,0.703125,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,11,0,0,16,,0.0,0.407407,risk difference (a minus b),SINGLE+G more often passed through,,,,0.000976562,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,0.0117188,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,8,0,,,61,0.0,1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 8 differing item(s) (0 lower for SINGLE+G, 8 lower for MULTI-G)",0.0000,1.4360,6.9459,0.0078125,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,0.09375,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,1,0,0,26,,0.0,0.037037,risk difference (a minus b),MULTI-G more often blocked correct,,,,1,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,0,1,0,26,,0.0,-0.037037,risk difference (a minus b),MULTI-UG more often passed through,,,,1,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",tight,4500,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,1,,,68,0.0,-1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 1 differing item(s) (1 lower for MULTI-G, 0 lower for MULTI-UG)",0.0000,-468.9612,-6.7965,1,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,2,2,16,7,,2.0,0.000000,risk difference (a minus b),no difference (2 = 2),,,,1,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,1,2,,,66,2.0,-0.333333,rank-biserial,"SINGLE+G lower weighted tardiness on the 3 differing item(s) (2 lower for SINGLE+G, 1 lower for MULTI-G)",0.0000,-0.1920,-4.6469,0.75,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,1,2,17,7,,1.0,-0.037037,risk difference (a minus b),MULTI-UG more often passed through,,,,1,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,openai,"GPT-5.4-mini (closed, budget tier)",loose,18000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,4,,,65,0.0,-1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 4 differing item(s) (4 lower for MULTI-G, 0 lower for MULTI-UG)",0.0000,-375.4064,-37.1271,0.125,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,2,0,0,25,,0.0,0.074074,risk difference (a minus b),SINGLE+G more often blocked false,,,,0.5,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,3,0,0,24,,0.0,0.111111,risk difference (a minus b),SINGLE+G more often blocked correct,,,,0.25,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,1,0,,,68,0.0,1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 1 differing item(s) (0 lower for SINGLE+G, 1 lower for MULTI-G)",0.0000,0.3424,0.0050,1,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",tight,5000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,0,,,69,,,rank-biserial,identical weighted tardiness on every item,0.0000,,0.0000,1,no non-zero differences,conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,1,4,9,13,,1.0,-0.111111,risk difference (a minus b),MULTI-G more often passed through,,,,0.375,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,4,1,,,64,1.0,0.866667,rank-biserial,"MULTI-G lower weighted tardiness on the 5 differing item(s) (1 lower for SINGLE+G, 4 lower for MULTI-G)",0.0000,1.4360,1.0271,0.125,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,13,0,0,14,,0.0,0.481481,risk difference (a minus b),MULTI-G more often passed through,,,,0.000244141,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,0.00292969,,
conversational,deepseek,"DeepSeek V4-Pro (open weights, hosted)",loose,20000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,6,3,,,60,20.0,0.111111,rank-biserial,"MULTI-UG lower weighted tardiness on the 9 differing item(s) (3 lower for MULTI-G, 6 lower for MULTI-UG)",0.0000,0.3424,0.1659,0.820312,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,1,0,26,,0.0,-0.037037,risk difference (a minus b),MULTI-G more often blocked false,,,,1,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,5,1,0,21,,1.0,0.148148,risk difference (a minus b),SINGLE+G more often blocked correct,,,,0.21875,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,6,2,0,19,,2.0,0.148148,risk difference (a minus b),SINGLE+G more often passed through,,,,0.289062,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,4,2,,,63,9.0,0.142857,rank-biserial,"MULTI-G lower weighted tardiness on the 6 differing item(s) (2 lower for SINGLE+G, 4 lower for MULTI-G)",0.0000,0.1752,1.0245,0.84375,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,1,0,0,26,,0.0,0.037037,risk difference (a minus b),MULTI-G more often blocked false,,,,1,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,1,0,0,26,,0.0,0.037037,risk difference (a minus b),MULTI-G more often blocked correct,,,,1,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,0,1,2,24,,0.0,-0.037037,risk difference (a minus b),MULTI-UG more often passed through,,,,1,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),tight,6000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,1,,,68,0.0,-1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 1 differing item(s) (1 lower for MULTI-G, 0 lower for MULTI-UG)",0.0000,-2708.9612,-39.2603,1,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_violation_passthrough,the 96 labelled violations,27,0,3,13,11,,0.0,-0.111111,risk difference (a minus b),MULTI-G more often passed through,,,,0.25,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_violation_passthrough,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,wilcoxon_quality,all 240 items,69,2,1,,,66,3.0,0.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 3 differing item(s) (1 lower for SINGLE+G, 2 lower for MULTI-G)",0.0000,0.0744,-0.0116,1,exact sign-flip (n<=100),conversational | SINGLE+G vs MULTI-G | wilcoxon_quality,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_false_block,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_catch,the 96 labelled violations,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | MULTI-G vs MULTI-UG | mcnemar_catch,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,mcnemar_violation_passthrough,the 96 labelled violations,27,1,4,15,7,,1.0,-0.111111,risk difference (a minus b),MULTI-UG more often passed through,,,,0.375,exact binomial,conversational | MULTI-G vs MULTI-UG | mcnemar_violation_passthrough,12,1,,
conversational,sonnet,Claude Sonnet 5 (closed),loose,24000,r0,False,MULTI-G vs MULTI-UG,MULTI-G,MULTI-UG,wilcoxon_quality,all 240 items,69,0,6,,,63,0.0,-1.000000,rank-biserial,"MULTI-G lower weighted tardiness on the 6 differing item(s) (6 lower for MULTI-G, 0 lower for MULTI-UG)",0.0000,-334.8974,-42.2065,0.03125,exact sign-flip (n<=100),conversational | MULTI-G vs MULTI-UG | wilcoxon_quality,12,0.34375,,
conversational,opus,"Claude Opus 5 (closed, flagship)",tight,6500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_false_block,the 96 matched benign twins,27,0,0,0,27,,,0.000000,risk difference (a minus b),no difference (0 = 0),,,,1,exact (no discordant pairs),conversational | SINGLE+G vs MULTI-G | mcnemar_false_block,12,1,,
conversational,opus,"Claude Opus 5 (closed, flagship)",tight,6500,r0,False,SINGLE+G vs MULTI-G,SINGLE+G,MULTI-G,mcnemar_catch,the 96 labelled violations,27,7,0,0,20,,0.0,0.259259,risk difference (a minus b),SINGLE+G more often blocked correct,,,,0.015625,exact binomial,conversational | SINGLE+G vs MULTI-G | mcnemar_catch,12,0.1875,,
